cont_id,recency,frequency,monetary value,R_Quartile,F_Quartile,M_Quartile,RFMClass,Total Score,Segment
100505115,1146.0,1,4896.0,3,1,2,312,6,Potential
100505117,1145.0,2,4917.25,3,2,2,322,7,Promising
100505120,1108.0,4,8967.5,3,3,3,333,9,Require Activation
100505121,1140.0,1,3685.5,3,1,2,312,6,Potential
100505127,1127.0,1,5640.0,3,1,2,312,6,Potential
100505128,1134.0,1,5004.0,3,1,2,312,6,Potential
100505129,745.0,11,29432.95,3,4,4,344,11,Require Activation
100505130,1128.0,3,15012.0,3,3,3,333,9,Require Activation
100505131,156.0,15,29849.5,4,4,4,444,12,Require Activation
100505140,1108.0,1,0.0,3,1,1,311,5,Loyal
100505142,1098.0,4,15303.25,3,3,3,333,9,Require Activation
100505144,1092.0,1,935.0,3,1,1,311,5,Loyal
100505149,1097.0,6,6513.0,3,4,2,342,9,Require Activation
100505152,1093.0,5,17780.0,3,3,4,334,10,Require Activation
100505153,1091.0,2,8307.2,3,2,3,323,8,Needs Attention
100505156,1090.0,1,1539.75,3,1,1,311,5,Loyal
100505158,1090.0,2,5115.0,3,2,2,322,7,Promising
100505165,1079.0,1,1470.0,3,1,1,311,5,Loyal
100505167,1079.0,1,2656.25,3,1,1,311,5,Loyal
100505168,1077.0,2,400.0,3,2,1,321,6,Potential
100505170,1072.0,1,2632.5,3,1,1,311,5,Loyal
100505172,906.0,26,97430.4,3,4,4,344,11,Require Activation
100505173,1066.0,1,6528.0,3,1,2,312,6,Potential
100505174,1064.0,1,2910.0,3,1,1,311,5,Loyal
100505176,491.0,1,2295.0,4,1,1,411,6,Potential
100505185,135.0,8,28504.75,4,4,4,444,12,Require Activation
100505188,1045.0,1,8704.0,3,1,3,313,7,Promising
100505189,992.0,8,46918.5,3,4,4,344,11,Require Activation
100505194,1045.0,1,4675.0,3,1,2,312,6,Potential
100505198,1018.0,1,4360.0,3,1,2,312,6,Potential
100505201,593.0,3,15926.5,3,3,4,334,10,Require Activation
100505202,1029.0,1,2099.5,3,1,1,311,5,Loyal
100505205,835.0,6,19708.0,3,4,4,344,11,Require Activation
100505218,759.0,1,0.0,3,1,1,311,5,Loyal
100505220,1018.0,3,10146.75,3,3,3,333,9,Require Activation
100505223,1026.0,3,1462.0,3,3,1,331,7,Promising
100505235,1019.0,1,8474.5,3,1,3,313,7,Promising
100505238,1018.0,2,224.0,3,2,1,321,6,Potential
100505242,1014.0,1,11534.5,3,1,3,313,7,Promising
100505244,974.0,3,12352.5,3,3,3,333,9,Require Activation
100505247,1006.0,2,10008.0,3,2,3,323,8,Needs Attention
100505254,995.0,1,11576.0,3,1,3,313,7,Promising
100505262,18.0,10,71370.25,4,4,4,444,12,Require Activation
100505264,115.0,5,21600.0,4,3,4,434,11,Require Activation
100505276,985.0,5,24820.0,3,3,4,334,10,Require Activation
100505285,957.0,3,8449.25,3,3,3,333,9,Require Activation
100505288,979.0,1,545.0,3,1,1,311,5,Loyal
100505296,940.0,1,1956.0,3,1,1,311,5,Loyal
100505297,975.0,2,5763.0,3,2,2,322,7,Promising
100505300,212.0,4,13885.6,4,3,3,433,10,Require Activation
100505301,972.0,4,930.0,3,3,1,331,7,Promising
100505303,972.0,1,110.5,3,1,1,311,5,Loyal
100505312,959.0,4,16613.25,3,3,4,334,10,Require Activation
100505314,560.0,1,7514.0,3,1,3,313,7,Promising
100505317,965.0,1,121.55,3,1,1,311,5,Loyal
100505325,962.0,1,0.0,3,1,1,311,5,Loyal
100505332,520.0,2,6528.0,4,2,2,422,8,Needs Attention
100505338,950.0,1,1602.0,3,1,1,311,5,Loyal
100505339,884.0,1,4143.75,3,1,2,312,6,Potential
100505345,900.0,1,4177.5,3,1,2,312,6,Potential
100505347,876.0,4,5671.0,3,3,2,332,8,Needs Attention
100505359,46.0,11,22312.5,4,4,4,444,12,Require Activation
100505385,916.0,3,0.0,3,3,1,331,7,Promising
100505386,14.0,1,2992.0,4,1,1,411,6,Potential
100505391,225.0,2,4316.5,4,2,2,422,8,Needs Attention
100505409,903.0,1,5129.75,3,1,2,312,6,Potential
100505411,797.0,1,2444.0,3,1,1,311,5,Loyal
100505414,288.0,5,19945.25,4,3,4,434,11,Require Activation
100505416,894.0,1,1888.0,3,1,1,311,5,Loyal
100505420,902.0,1,0.0,3,1,1,311,5,Loyal
100505422,922.0,3,11428.25,3,3,3,333,9,Require Activation
100505443,776.0,3,2295.75,3,3,1,331,7,Promising
100505448,883.0,3,5733.25,3,3,2,332,8,Needs Attention
100505457,876.0,1,3281.0,3,1,2,312,6,Potential
100505458,825.0,2,5269.25,3,2,2,322,7,Promising
100505462,871.0,1,1103.3,3,1,1,311,5,Loyal
100505463,865.0,1,6808.0,3,1,2,312,6,Potential
100505464,848.0,1,5310.0,3,1,2,312,6,Potential
100505465,854.0,1,2805.0,3,1,1,311,5,Loyal
100505473,462.0,8,85900.0,4,4,4,444,12,Require Activation
100505475,652.0,2,1858.5,3,2,1,321,6,Potential
100505476,462.0,3,2317.5,4,3,1,431,8,Needs Attention
100505482,807.0,3,11152.0,3,3,3,333,9,Require Activation
100505487,846.0,1,695.0,3,1,1,311,5,Loyal
100505489,845.0,3,12235.0,3,3,3,333,9,Require Activation
100505497,829.0,3,9312.0,3,3,3,333,9,Require Activation
100505513,745.0,1,15996.0,3,1,4,314,8,Needs Attention
100505514,342.0,8,21311.25,4,4,4,444,12,Require Activation
100505518,815.0,1,386.75,3,1,1,311,5,Loyal
100505526,790.0,2,9477.5,3,2,3,323,8,Needs Attention
100505535,405.0,13,34352.0,4,4,4,444,12,Require Activation
100505540,249.0,2,9064.0,4,2,3,423,9,Require Activation
100505542,785.0,6,11857.5,3,4,3,343,10,Require Activation
100505543,695.0,1,9516.0,3,1,3,313,7,Promising
100505544,784.0,1,5202.0,3,1,2,312,6,Potential
100505545,784.0,1,1417.5,3,1,1,311,5,Loyal
100505546,784.0,1,270.0,3,1,1,311,5,Loyal
100505547,777.0,2,10300.5,3,2,3,323,8,Needs Attention
100505548,783.0,2,11691.75,3,2,3,323,8,Needs Attention
100505554,157.0,5,18355.15,4,3,4,434,11,Require Activation
100505555,777.0,6,9027.0,3,4,3,343,10,Require Activation
100505557,522.0,2,1848.0,4,2,1,421,7,Promising
100505558,777.0,2,6290.75,3,2,2,322,7,Promising
100505565,773.0,1,753.0,3,1,1,311,5,Loyal
100505574,675.0,10,33255.5,3,4,4,344,11,Require Activation
100505579,763.0,4,29694.75,3,3,4,334,10,Require Activation
100505580,763.0,1,995.0,3,1,1,311,5,Loyal
100505581,665.0,2,4280.4,3,2,2,322,7,Promising
100505583,697.0,1,5112.0,3,1,2,312,6,Potential
100505585,702.0,1,1560.0,3,1,1,311,5,Loyal
100505586,495.0,8,29087.0,4,4,4,444,12,Require Activation
100505601,746.0,1,0.0,3,1,1,311,5,Loyal
100505603,380.0,2,1137.5,4,2,1,421,7,Promising
100505607,744.0,1,490.0,3,1,1,311,5,Loyal
100505609,65.0,1,0.0,4,1,1,411,6,Potential
100505616,724.0,2,9148.0,3,2,3,323,8,Needs Attention
100505635,701.0,1,0.0,3,1,1,311,5,Loyal
100505638,727.0,3,12765.0,3,3,3,333,9,Require Activation
100505647,715.0,1,5002.25,3,1,2,312,6,Potential
100505652,519.0,1,3723.0,4,1,2,412,7,Promising
100505654,436.0,2,8568.0,4,2,3,423,9,Require Activation
100505655,706.0,7,16272.0,3,4,4,344,11,Require Activation
100505659,685.0,2,5247.0,3,2,2,322,7,Promising
100505669,672.0,1,1764.4,3,1,1,311,5,Loyal
100505672,423.0,3,9732.5,4,3,3,433,10,Require Activation
100505673,368.0,1,0.0,4,1,1,411,6,Potential
100505674,639.0,3,12461.0,3,3,3,333,9,Require Activation
100505677,688.0,1,1852.0,3,1,1,311,5,Loyal
100505678,681.0,1,4919.2,3,1,2,312,6,Potential
100505679,694.0,2,0.0,3,2,1,321,6,Potential
100505687,643.0,2,8425.1,3,2,3,323,8,Needs Attention
100505691,686.0,1,8990.0,3,1,3,313,7,Promising
100505693,672.0,3,5724.4,3,3,2,332,8,Needs Attention
100505694,639.0,2,6553.5,3,2,2,322,7,Promising
100505702,662.0,5,16456.0,3,3,4,334,10,Require Activation
100505703,597.0,5,11632.720000000001,3,3,3,333,9,Require Activation
100505707,668.0,1,4862.0,3,1,2,312,6,Potential
100505708,476.0,1,14.0,4,1,1,411,6,Potential
100505716,231.0,2,6926.6,4,2,2,422,8,Needs Attention
100505717,52.0,6,2319.45,4,4,1,441,9,Require Activation
100505718,683.0,2,24411.2,3,2,4,324,9,Require Activation
100505719,664.0,1,2125.2,3,1,1,311,5,Loyal
100505720,663.0,1,8990.0,3,1,3,313,7,Promising
100505734,184.0,1,1600.0,4,1,1,411,6,Potential
100505735,641.0,2,5160.0,3,2,2,322,7,Promising
100505739,635.0,3,29799.0,3,3,4,334,10,Require Activation
100505744,300.0,1,7035.6,4,1,2,412,7,Promising
100505745,380.0,2,7382.25,4,2,3,423,9,Require Activation
100505749,632.0,2,25182.0,3,2,4,324,9,Require Activation
100505756,-2.0,1,3965.25,4,1,2,412,7,Promising
100505758,593.0,3,14878.75,3,3,3,333,9,Require Activation
100505759,624.0,2,6336.0,3,2,2,322,7,Promising
100505763,580.0,4,14090.5,3,3,3,333,9,Require Activation
100505770,473.0,7,8028.0,4,4,3,443,11,Require Activation
100505773,407.0,2,5260.5,4,2,2,422,8,Needs Attention
100505776,608.0,1,1755.0,3,1,1,311,5,Loyal
100505779,605.0,2,2254.5,3,2,1,321,6,Potential
100505784,604.0,1,3595.5,3,1,2,312,6,Potential
100505788,602.0,1,4144.5,3,1,2,312,6,Potential
100505792,602.0,1,4835.0,3,1,2,312,6,Potential
100505794,251.0,1,3806.25,4,1,2,412,7,Promising
100505796,601.0,1,2120.0,3,1,1,311,5,Loyal
100505806,597.0,1,3914.25,3,1,2,312,6,Potential
100505807,411.0,3,5121.0,4,3,2,432,9,Require Activation
100505812,569.0,2,190.0,3,2,1,321,6,Potential
100505815,380.0,2,810.0,4,2,1,421,7,Promising
100505817,503.0,2,8542.5,4,2,3,423,9,Require Activation
100505824,577.0,3,17115.0,3,3,4,334,10,Require Activation
100505831,574.0,1,2300.0,3,1,1,311,5,Loyal
100505837,578.0,2,5270.0,3,2,2,322,7,Promising
100505840,565.0,1,5635.0,3,1,2,312,6,Potential
100505841,565.0,1,170.0,3,1,1,311,5,Loyal
100505842,551.0,7,21904.5,3,4,4,344,11,Require Activation
100505843,112.0,1,220.0,4,1,1,411,6,Potential
100505846,558.0,1,738.0,3,1,1,311,5,Loyal
100505861,542.0,6,10472.0,4,4,3,443,11,Require Activation
100505865,528.0,3,9974.75,4,3,3,433,10,Require Activation
100505867,522.0,1,3714.5,4,1,2,412,7,Promising
100505878,517.0,2,1462.0,4,2,1,421,7,Promising
100505880,520.0,4,11645.0,4,3,3,433,10,Require Activation
100505884,199.0,2,10142.0,4,2,3,423,9,Require Activation
100505885,504.0,2,5750.25,4,2,2,422,8,Needs Attention
100505888,517.0,2,0.0,4,2,1,421,7,Promising
100505895,404.0,1,0.0,4,1,1,411,6,Potential
100505900,505.0,1,5397.5,4,1,2,412,7,Promising
100505902,500.0,6,13209.0,4,4,3,443,11,Require Activation
100505909,492.0,3,4599.0,4,3,2,432,9,Require Activation
100505913,492.0,1,3761.25,4,1,2,412,7,Promising
100505914,488.0,1,8143.0,4,1,3,413,8,Needs Attention
100505915,449.0,1,5342.25,4,1,2,412,7,Promising
100505927,264.0,2,8703.0,4,2,3,423,9,Require Activation
100505929,463.0,4,5464.8,4,3,2,432,9,Require Activation
100505935,144.0,3,6472.75,4,3,2,432,9,Require Activation
100505949,411.0,1,1715.0,4,1,1,411,6,Potential
100505954,429.0,8,14064.75,4,4,3,443,11,Require Activation
100505962,165.0,3,4743.0,4,3,2,432,9,Require Activation
100505966,221.0,2,6328.5,4,2,2,422,8,Needs Attention
100505967,422.0,3,4182.0,4,3,2,432,9,Require Activation
100505968,421.0,2,697.0,4,2,1,421,7,Promising
100505973,420.0,1,2074.0,4,1,1,411,6,Potential
100505974,223.0,1,3474.0,4,1,2,412,7,Promising
100505977,102.0,1,7250.5,4,1,2,412,7,Promising
100505979,414.0,4,8351.25,4,3,3,433,10,Require Activation
100505981,343.0,3,8460.0,4,3,3,433,10,Require Activation
100505986,234.0,8,20024.25,4,4,4,444,12,Require Activation
100505987,411.0,2,16362.0,4,2,4,424,10,Require Activation
100505990,409.0,1,4495.0,4,1,2,412,7,Promising
100505998,395.0,1,1457.75,4,1,1,411,6,Potential
100505999,387.0,1,4653.0,4,1,2,412,7,Promising
100506009,359.0,1,4109.6,4,1,2,412,7,Promising
100506010,70.0,2,7972.15,4,2,3,423,9,Require Activation
